tp_record_share,ke,ki,id_polizza_exp,id_titolo_invio,id_polizza_invio,compagnia_ania,compagnia_exp,agenzia,numero_polizza_cmp,numero_polizza_cmp_delegataria,progressivo,ramo,effetto_titolo,fl_aggiorna_copertura,tipo_titolo_compagnia,tipo_titolo_share,progressivo_titolo,tipo_polizza,frazionamento,stato_share,id_titolo_exp,id_incasso_exp,dt_pag_cliente,numero_foglio_cassa,data_registrazione_fc,data_foglio_cassa,valuta_share,tipo_coass,ns_quota,tipo_premi_delega,netto_totale,diritti_totale,accessori_totale,imponibile_totale,antiracket_totale,ssn_totale,tasse_totale,lordo_totale,provvigioni_totale,provvigioni_acquisto_totale,provvigioni_acquisto_variabile,provvigioni_incasso_totale,collaboratore_1,collaboratore_2,collaboratore_3,collaboratore_4,provv_tot_c2,provv_tot_c3,provv_tot_c4,provv_acq_c2,provv_acq_c3,provv_acq_c4,provv_inc_c2,provv_inc_c3,provv_inc_c4,indicatore_incasso_subagente,fondo_mutua_totale,mezzo_pagamento_cmp,mezzo_pag_share,rischio_cmp,utente_incasso,importo_scatola_nera,id_anagrafica_exp,mandato,filename,data_elaborazione_file,numero_appendice,data_contenzioso
40,000000023351922,,0119030046716,000000023351922,0119030046716,035,4,119,0119030046716,,0,3,2022-02-28,N,Q,QZ,1,1,1,P,000000023351922,,2022-03-04,100.0,2022-03-14,2022-03-14,EUR,1,10000,Q,183.0,5.89,18.31,207.2,0.0,0.0,46.12,253.32,49.83,22.14,0.0,27.69,11902,000,062,000,0.0,23.15,0.0,0.0,11.07,0.0,0.0,12.08,0.0,CASSA,0.0,1,CC,300,,,003070000007843,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000033833482,,0119030046733,000000033833482,0119030046733,035,4,119,0119030046733,,0,3,2025-02-07,N,Q,QZ,1,1,1,I,000000033833482,,,,,,EUR,1,10000,Q,57.21,8.63,5.72,71.56,0.0,0.0,15.94,87.5,19.65,6.92,0.0,12.73,119,000,044,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,300,,,000000005160673,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000010404101,,0119030046744,000000010404101,0119030046744,035,4,119,0119030046744,,0,3,2017-02-08,N,Q,QZ,1,1,1,P,000000010404101,,2017-02-10,57.0,2017-02-10,2017-02-10,EUR,1,10000,Q,201.81,11.87,20.17,233.85,0.0,0.0,52.05,285.9,58.18,24.42,0.0,33.76,119,000,033,000,0.0,18.87,0.0,0.0,9.99,0.0,0.0,8.88,0.0,ASSEGNO PER CASSA MANUELA,0.0,2,AB,300,,,000000005161318,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000015231710,,0119030046744,000000015231710,0119030046744,035,4,119,0119030046744,,0,3,2019-02-08,N,Q,QZ,1,1,1,P,000000015231710,,2019-02-12,67.0,2019-02-13,2019-02-13,EUR,1,10000,Q,206.69,12.16,20.66,239.51,0.0,0.0,53.3,292.81,59.59,25.01,0.0,34.58,119,000,054,000,0.0,19.32,0.0,0.0,10.23,0.0,0.0,9.09,0.0,BONIFICO,0.0,4,BB,300,,,000000005161318,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000006785903,,0119030046750,000000006785903,0119030046750,035,4,119,0119030046750,,0,3,2014-08-24,N,A,AD,1,1,2,P,000000006785903,,2015-04-16,136.0,2015-04-16,2015-04-16,EUR,1,10000,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11902,000,002,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA RECEPTION,0.0,1,CC,330,,,003070000078046,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000003219014,,0119030046754,000000003219014,0119030046754,035,4,119,0119030046754,,0,3,2014-03-18,N,Q,QZ,1,1,1,P,000000003219014,,2014-03-28,101.0,2014-04-15,2014-04-15,EUR,1,10000,Q,61.55,10.0,6.16,77.71,0.0,0.0,17.3,95.01,21.58,7.45,0.0,14.13,11902,000,002,000,0.0,7.78,0.0,0.0,3.72,0.0,0.0,4.06,0.0,CASSA,0.0,1,CC,300,,,000000005144100,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000015429785,,0119030046754,000000015429785,0119030046754,035,4,119,0119030046754,,0,3,2019-03-18,N,Q,QZ,1,1,1,P,000000015429785,,2019-03-19,120.0,2019-03-20,2019-03-20,EUR,1,10000,Q,61.55,10.0,6.16,77.71,0.0,0.0,17.3,95.01,21.58,7.45,0.0,14.13,11902,000,062,000,0.0,7.78,0.0,0.0,3.72,0.0,0.0,4.06,0.0,BONIFICO,0.0,4,BB,300,,,000000005144100,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000023584787,,0119030046754,000000023584787,0119030046754,035,4,119,0119030046754,,0,3,2022-03-18,N,Q,QZ,1,1,1,P,000000023584787,,2022-03-11,100.0,2022-03-14,2022-03-14,EUR,1,10000,Q,61.55,10.0,6.16,77.71,0.0,0.0,17.3,95.01,21.58,7.45,0.0,14.13,11902,000,062,000,0.0,7.78,0.0,0.0,3.72,0.0,0.0,4.06,0.0,MOBILE POS,0.0,72057594037927936,PB,300,,,000000005144100,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000002385204,,0119030046793,000000002385204,0119030046793,035,4,119,0119030046793,,0,3,2013-02-22,N,Q,QZ,1,1,1,P,000000002385204,,2013-03-08,74.0,2013-03-13,2013-03-13,EUR,1,10000,Q,214.0,10.0,21.4,245.4,0.0,0.0,54.61,300.01,60.14,25.89,0.0,34.25,11906,000,006,000,0.0,20.01,0.0,0.0,10.59,0.0,0.0,9.42,0.0,ASSEGNO PER CASSA,0.0,2,AB,330,,,003070000061311,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000003225073,,0119030046793,000000003225073,0119030046793,035,4,119,0119030046793,,0,3,2014-02-22,N,A,AD,1,1,1,P,000000003225073,,2014-02-11,43.0,2014-02-11,2014-02-11,EUR,1,10000,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11906,000,006,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA RECEPTION,0.0,1,CC,330,,,003070000061311,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000554387,,0119030046810,000000000554387,0119030046810,035,4,119,0119030046810,,0,3,2008-04-09,N,W,RP,1,1,1,P,000000000554387,,2009-04-17,90.0,2009-04-28,2009-04-28,EUR,1,10000,Q,8.45,0.52,0.84,9.81,0.0,0.0,2.19,12.0,2.45,1.02,0.0,1.43,11903,000,003,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA,0.0,1,CC,330,,,003070000059719,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000005881138,,0119030046810,000000005881138,0119030046810,035,4,119,0119030046810,,0,3,2014-12-31,N,Q,QZ,1,1,1,P,000000005881138,,2015-01-05,14.0,2015-01-14,2015-01-14,EUR,1,10000,Q,390.0,12.72,39.0,441.72,0.0,0.0,98.3,540.02,106.3,47.19,0.0,59.11,11903,000,003,000,0.0,49.34,0.0,0.0,23.6,0.0,0.0,25.74,0.0,CASSA,0.0,1,CC,330,,,003070000059719,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000019940091,,0119030046810,000000019940091,0119030046810,035,4,119,0119030046810,,0,3,2020-12-31,N,Q,QZ,1,1,1,P,000000019940091,,2021-01-08,12.0,2021-01-11,2021-01-11,EUR,1,10000,Q,390.0,12.72,39.0,441.72,0.0,0.0,98.3,540.02,106.3,47.19,0.0,59.11,11903,000,003,000,0.0,49.34,0.0,0.0,23.6,0.0,0.0,25.74,0.0,POS BREALE SEPARATO,0.0,64,PB,330,,,003070000059719,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000029862140,,0119030046810,000000029862140,0119030046810,035,4,119,0119030046810,,0,3,2021-12-31,N,W,RP,1,1,1,P,000000029862140,,2023-12-27,20.0,2024-01-11,2024-01-11,EUR,1,10000,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11903,000,003,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA,0.0,1,CC,330,,,003070000059719,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,17.0,
40,000000001256371,,0119030046827,000000001256371,0119030046827,035,4,119,0119030046827,,0,3,2011-03-30,N,Q,QZ,1,1,1,P,000000001256371,,2011-04-18,104.0,2011-04-18,2011-04-18,EUR,1,10000,Q,157.5,15.71,15.75,188.96,0.0,0.0,42.05,231.01,49.28,19.06,0.0,30.22,119,000,127,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOSPESO BROKER,0.0,1073741824,NN,300,,,003070000018404,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000013072552,,0119030046864,000000013072552,0119030046864,035,4,119,0119030046864,,0,3,2018-03-30,N,Q,QZ,1,1,1,P,000000013072552,,2018-03-28,127.0,2018-03-28,2018-03-28,EUR,1,10000,Q,46.0,6.66,4.6,57.26,0.0,0.0,12.75,70.01,15.64,5.57,0.0,10.07,119,000,227,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOSPESO BROKER,0.0,1073741824,NN,300,,,003110000001154,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000015429792,,0119030046864,000000015429792,0119030046864,035,4,119,0119030046864,,0,3,2019-03-30,N,Q,QZ,1,1,1,P,000000015429792,,2019-04-03,145.0,2019-04-03,2019-04-03,EUR,1,10000,Q,46.0,6.66,4.6,57.26,0.0,0.0,12.75,70.01,15.64,5.57,0.0,10.07,119,000,227,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOSPESO BROKER,0.0,1073741824,NN,300,,,003110000001154,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000013076885,,0119030046865,000000013076885,0119030046865,035,4,119,0119030046865,,0,3,2018-03-25,N,Q,QZ,1,1,1,P,000000013076885,,2018-03-09,110.0,2018-03-15,2018-03-15,EUR,1,10000,Q,47.0,5.56,4.7,57.26,0.0,0.0,12.75,70.01,15.23,5.69,0.0,9.54,11905,000,005,000,0.0,4.4,0.0,0.0,2.33,0.0,0.0,2.07,0.0,ASSEGNO PER CASSA,0.0,2,AB,300,,,003070000016474,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000015430001,,0119030046865,000000015430001,0119030046865,035,4,119,0119030046865,,0,3,2019-03-25,N,Q,QZ,1,1,1,P,000000015430001,,2019-03-06,109.0,2019-03-13,2019-03-13,EUR,1,10000,Q,47.0,5.56,4.7,57.26,0.0,0.0,12.75,70.01,15.23,5.69,0.0,9.54,11905,000,005,000,0.0,4.4,0.0,0.0,2.33,0.0,0.0,2.07,0.0,ASSEGNO PER CASSA,0.0,2,AB,300,,,003070000016474,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000030408689,,0119030046874,000000030408689,0119030046874,035,4,119,0119030046874,,0,3,2024-04-07,N,Q,QZ,1,1,1,P,000000030408689,,2024-04-11,46202404161.0,2024-04-15,2024-04-15,EUR,1,10000,Q,333.71,6.63,33.37,373.71,0.0,0.0,83.16,456.87,88.41,40.38,0.0,48.03,11902,000,062,000,0.0,42.21,0.0,0.0,20.19,0.0,0.0,22.02,0.0,FABRICK AGE,0.0,975702239566245111,NN,300,,,000000005153447,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000024364255,,0119030046962,000000024364255,0119030046962,035,4,119,0119030046962,,0,3,2022-06-15,N,Q,QZ,1,1,1,A,000000024364255,,,,,,EUR,1,10000,Q,62.53,4.99,6.25,73.77,0.0,0.0,16.43,90.2,18.81,7.57,0.0,11.24,11903,000,018,000,0.0,5.85,0.0,0.0,3.1,0.0,0.0,2.75,0.0,,0.0,,,300,,,000000005156928,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000008708236,,0119030046995,000000008708236,0119030046995,035,4,119,0119030046995,,0,3,2016-05-11,N,Q,QZ,1,1,1,P,000000008708236,,2016-05-18,202.0,2016-05-31,2016-05-31,EUR,1,10000,Q,345.83,10.73,34.57,391.13,0.0,0.0,87.03,478.16,93.93,41.84,0.0,52.09,11902,000,023,000,0.0,43.74,0.0,0.0,20.92,0.0,0.0,22.82,0.0,ASSEGNO PER CASSA,0.0,2,AB,311,,,000000006309560,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000013495577,,0119030046995,000000013495577,0119030046995,035,4,119,0119030046995,,0,3,2018-05-11,N,Q,QZ,1,1,1,P,000000013495577,,2018-05-14,222.0,2018-05-30,2018-05-30,EUR,1,10000,Q,350.71,10.88,35.06,396.65,0.0,0.0,88.27,484.92,95.25,42.43,0.0,52.82,11902,000,023,000,0.0,44.37,0.0,0.0,21.22,0.0,0.0,23.15,0.0,ASSEGNO PER CASSA,0.0,2,AB,311,,,000000006309560,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000018481231,,0119030046995,000000018481231,0119030046995,035,4,119,0119030046995,,0,3,2020-05-11,N,Q,QZ,1,1,1,P,000000018481231,,2020-05-18,197.0,2020-05-19,2020-05-19,EUR,1,10000,Q,354.89,11.01,35.48,401.38,0.0,0.0,89.31,490.69,96.39,42.94,0.0,53.45,11902,000,023,000,0.0,44.89,0.0,0.0,21.47,0.0,0.0,23.42,0.0,MOBILE POS,0.0,72057594037927936,PB,311,,,000000006309560,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000030606173,,0119030046995,000000030606173,0119030046995,035,4,119,0119030046995,,0,3,2024-05-11,N,Q,QZ,1,1,1,P,000000030606173,,2024-05-24,46202405291.0,2024-05-28,2024-05-28,EUR,1,10000,Q,412.3,12.79,41.22,466.31,0.0,0.0,103.76,570.07,111.98,49.89,0.0,62.09,11902,000,023,000,0.0,52.15,0.0,0.0,24.94,0.0,0.0,27.21,0.0,FABRICK AGE,0.0,975702239566245111,NN,311,,,000000006309560,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000013295581,,0119030046998,000000013295581,0119030046998,035,4,119,0119030046998,,0,3,2018-04-30,N,Q,QZ,1,1,1,P,000000013295581,,2018-05-03,196.0,2018-05-14,2018-05-14,EUR,1,10000,Q,451.5,14.6,45.15,511.25,0.0,0.0,113.76,625.01,122.99,54.63,0.0,68.36,11902,000,027,000,0.0,57.12,0.0,0.0,27.32,0.0,0.0,29.8,0.0,ASSEGNO PER CASSA,0.0,2,AB,330,,,003070000075174,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000026769386,,0119030046998,000000026769386,0119030046998,035,4,119,0119030046998,,0,3,2021-04-30,N,W,RP,1,1,1,P,000000026769386,,2023-01-24,46202301271.0,2023-01-26,2023-01-26,EUR,1,10000,Q,35.26,5.37,3.53,44.16,0.0,0.0,9.84,54.0,12.14,4.27,0.0,7.87,11902,000,027,000,0.0,4.46,0.0,0.0,2.13,0.0,0.0,2.33,0.0,,0.0,975702239566245111,NN,330,,,003070000075174,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,14.0,
40,000000010857662,,0119030046999,000000010857662,0119030046999,035,4,119,0119030046999,,0,3,2017-04-30,N,Q,QZ,1,1,1,P,000000010857662,,2017-05-02,196.0,2017-05-12,2017-05-12,EUR,1,10000,Q,64.77,7.03,6.47,78.27,0.0,0.0,16.64,94.91,20.61,7.84,0.0,12.77,11902,000,027,000,0.0,8.19,0.0,0.0,3.92,0.0,0.0,4.27,0.0,ASSEGNO PER CASSA,0.0,2,AB,340,,,003070000075174,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000020988805,,0119030046999,000000020988805,0119030046999,035,4,119,0119030046999,,0,3,2021-04-30,N,Q,QZ,1,1,1,P,000000020988805,,2021-05-03,207.0,2021-05-12,2021-05-12,EUR,1,10000,Q,66.2,7.19,6.61,80.0,0.0,0.0,17.01,97.01,22.52,9.47,0.0,13.05,11902,000,027,000,0.0,8.37,0.0,0.0,4.0,0.0,0.0,4.37,0.0,ASSEGNO PER CASSA,0.0,2,AB,340,,,003070000075174,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000024139684,,0119030047022,000000024139684,0119030047022,035,4,119,0119030047022,,0,3,2022-05-18,N,Q,QZ,1,1,1,P,000000024139684,,2022-05-18,204.0,2022-05-18,2022-05-18,EUR,1,10000,Q,262.5,13.91,26.25,302.66,0.0,0.0,67.35,370.01,74.76,31.76,0.0,43.0,11987,000,087,000,0.0,24.54,0.0,0.0,12.99,0.0,0.0,11.55,0.0,ASSEGNO PER CASSA MANUELA,0.0,2,AB,330,,,000000005141352,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000031707650,,0119030047022,000000031707650,0119030047022,035,4,119,0119030047022,,0,3,2021-05-18,N,W,RP,1,1,1,P,000000031707650,,2024-05-30,331.0,2024-05-30,2024-05-30,EUR,1,10000,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11987,000,087,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA MANUELA,0.0,1,CC,330,,,000000005141352,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,14.0,
40,000000015898007,,0119030047027,000000015898007,0119030047027,035,4,119,0119030047027,,0,3,2019-05-05,N,Q,QZ,1,1,1,P,000000015898007,,2019-05-22,219.0,2019-05-22,2019-05-22,EUR,1,10000,Q,88.59,9.4,8.85,106.84,0.0,0.0,23.79,130.63,28.05,10.72,0.0,17.33,11909,000,009,000,0.0,8.28,0.0,0.0,4.38,0.0,0.0,3.9,0.0,CASSA MANUELA,0.0,1,CC,300,,,000000005150845,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000015901604,,0119030047028,000000015901604,0119030047028,035,4,119,0119030047028,,0,3,2019-05-31,N,Q,QZ,1,1,1,A,000000015901604,,,,,,EUR,1,10000,Q,53.38,6.29,5.33,65.0,0.0,0.0,14.47,79.47,17.28,6.46,0.0,10.82,11982,000,082,000,0.0,4.99,0.0,0.0,2.64,0.0,0.0,2.35,0.0,,0.0,,,300,,,003070000000641,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000031855748,,0119030047072,000000031855748,0119030047072,035,4,119,0119030047072,,0,3,2023-05-30,N,W,RP,1,1,1,P,000000031855748,,2024-06-13,376.0,2024-06-14,2024-06-14,EUR,1,10000,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,000,000,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BONIFICO,0.0,4,BB,330,,,003070000039156,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,6.0,
40,000000001316896,,0119030047075,000000001316896,0119030047075,035,4,119,0119030047075,,0,3,2011-05-30,N,Q,QZ,1,1,1,P,000000001316896,,2011-07-06,173.0,2011-07-06,2011-07-06,EUR,1,10000,Q,371.81,0.0,37.18,408.99,0.0,0.0,91.01,500.0,94.07,44.99,0.0,49.08,119,000,134,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,330,,,003070000083922,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000006605838,,0119030047075,000000006605838,0119030047075,035,4,119,0119030047075,,0,3,2015-05-30,N,Q,QZ,1,1,1,P,000000006605838,,2015-10-26,380.0,2015-10-26,2015-10-26,EUR,1,10000,Q,371.81,0.0,37.18,408.99,0.0,0.0,91.01,500.0,94.07,44.99,0.0,49.08,119,000,134,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA MANUELA,0.0,1,CC,330,,,003070000083922,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000011277868,,0119030047089,000000011277868,0119030047089,035,4,119,0119030047089,,0,3,2017-06-07,N,Q,QZ,1,1,1,A,000000011277868,,,,,,EUR,1,10000,Q,196.47,12.17,19.65,228.29,0.0,0.0,50.8,279.09,57.0,23.77,0.0,33.23,11902,000,002,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,300,,,003070000082342,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000021448208,,0119030047098,000000021448208,0119030047098,035,4,119,0119030047098,,0,3,2021-06-17,N,Q,QZ,1,1,1,A,000000021448208,,,,,,EUR,1,10000,Q,76.26,9.21,7.65,93.12,0.0,0.0,20.72,113.84,24.83,9.23,0.0,15.6,119,000,097,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,300,,,000000005161719,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000594972,,0119030047106,000000000594972,0119030047106,035,4,119,0119030047106,,0,3,2009-06-29,N,Q,QZ,1,1,1,P,000000000594972,,2009-06-10,125.0,2009-06-11,2009-06-11,EUR,1,10000,Q,70.5,5.05,7.05,82.6,0.0,0.0,18.39,100.99,20.87,8.53,0.0,12.34,11902,000,002,027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA,0.0,1,CC,300,,,000000005138541,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000960728,,0119030047106,000000000960728,0119030047106,035,4,119,0119030047106,,0,3,2010-06-29,N,Q,QZ,1,1,1,P,000000000960728,,2010-07-01,168.0,2010-07-13,2010-07-13,EUR,1,10000,Q,71.56,5.13,7.16,83.85,0.0,0.0,18.67,102.52,21.18,8.66,0.0,12.52,11902,000,002,027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA,0.0,1,CC,300,,,000000005138541,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000013495520,,0119030047114,000000013495520,0119030047114,035,4,119,0119030047114,,0,3,2018-05-08,N,Q,QZ,1,1,1,P,000000013495520,,2018-09-12,370.0,2018-09-12,2018-09-12,EUR,1,10000,Q,287.56,6.55,28.75,322.86,0.0,0.0,71.84,394.7,76.68,34.79,0.0,41.89,11909,000,009,000,0.0,26.88,0.0,0.0,14.23,0.0,0.0,12.65,0.0,CASSA MANUELA,0.0,1,CC,300,,,003070000019390,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000605949,,0119030047139,000000000605949,0119030047139,035,4,119,0119030047139,,0,3,2009-06-21,N,Q,QZ,1,1,1,P,000000000605949,,2009-07-01,144.0,2009-07-01,2009-07-01,EUR,1,10000,Q,137.33,10.0,13.73,161.06,0.0,0.0,35.85,196.91,40.75,16.62,0.0,24.13,11909,000,087,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,CC,300,,,003070000001214,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000001150447,,0119030047142,000000001150447,0119030047142,035,4,119,0119030047142,,0,3,2010-12-23,N,Q,QZ,1,1,2,P,000000001150447,,2010-12-22,301.0,2010-12-28,2010-12-28,EUR,1,10000,Q,263.14,5.03,26.31,294.48,0.0,0.0,65.53,360.01,69.59,31.84,0.0,37.75,11905,000,005,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA RECEPTION,0.0,1,CC,330,,,000000005274570,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000006800535,,0119030047148,000000006800535,0119030047148,035,4,119,0119030047148,,0,3,2015-06-19,N,Q,QZ,1,1,1,P,000000006800535,,2015-07-06,248.0,2015-07-06,2015-07-06,EUR,1,10000,Q,108.39,11.23,10.84,130.46,0.0,0.0,27.73,158.19,34.17,13.12,0.0,21.05,119,000,077,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOSPESO AUT.DIREZIONE SOCP,0.0,4398046511104,NN,360,,,003070000019268,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000021798793,,0119030047148,000000021798793,0119030047148,035,4,119,0119030047148,,0,3,2021-06-19,N,Q,QZ,1,1,1,P,000000021798793,,2021-07-19,312.0,2021-07-19,2021-07-19,EUR,1,10000,Q,111.54,11.54,11.15,134.23,0.0,0.0,28.54,162.77,37.59,15.95,0.0,21.64,119,000,087,000,0.0,10.43,0.0,0.0,5.52,0.0,0.0,4.91,0.0,SOSPESO AUT.DIREZIONE SOCP,0.0,4398046511104,NN,360,,,003070000019268,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000009469699,,0119030047167,000000009469699,0119030047167,035,4,119,0119030047167,,0,3,2016-09-30,N,Q,QZ,1,1,1,P,000000009469699,,2016-09-29,385.0,2016-10-12,2016-10-12,EUR,1,10000,Q,59.85,5.37,5.98,71.2,0.0,0.0,15.85,87.05,18.36,7.24,0.0,11.12,11902,000,027,000,0.0,7.57,0.0,0.0,3.62,0.0,0.0,3.95,0.0,ASSEGNO PER CASSA,0.0,2,AB,300,,,000000005158298,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000033054899,,0119030047167,000000033054899,0119030047167,035,4,119,0119030047167,,0,3,2024-09-30,N,A,AD,1,1,1,P,000000033054899,,2024-10-11,648.0,2024-10-11,2024-10-11,EUR,1,10000,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11902,000,027,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA MANUELA,0.0,1,CC,300,,,000000005158298,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000754599,,0119030047183,000000000754599,0119030047183,035,4,119,0119030047183,,0,3,2016-07-11,N,Q,QZ,1,1,1,P,000000000754599,,2016-07-14,279.0,2016-07-27,2016-07-27,EUR,1,10000,Q,183.59,5.52,18.35,207.46,0.0,0.0,46.17,253.63,49.75,22.21,0.0,27.54,11902,000,027,000,0.0,23.23,0.0,0.0,11.11,0.0,0.0,12.12,0.0,ASSEGNO PER CASSA,0.0,2,AB,300,,,000000005152605,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000001379797,,0119030047185,000000001379797,0119030047185,035,4,119,0119030047185,,0,3,2011-07-03,N,Q,QZ,1,1,1,P,000000001379797,,2011-07-13,188.0,2011-07-26,2011-07-26,EUR,1,10000,Q,68.84,5.28,6.88,81.0,0.0,0.0,18.03,99.03,20.58,8.33,0.0,12.25,11902,000,002,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA,0.0,1,CC,300,,,000000005157745,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000016319564,,0119030047185,000000016319564,0119030047185,035,4,119,0119030047185,,0,3,2019-07-03,N,Q,QZ,1,1,1,P,000000016319564,,2019-07-17,306.0,2019-07-18,2019-07-18,EUR,1,10000,Q,73.86,5.67,7.38,86.91,0.0,0.0,19.35,106.26,22.09,8.94,0.0,13.15,11902,000,062,000,0.0,9.34,0.0,0.0,4.47,0.0,0.0,4.87,0.0,MOBILE POS,0.0,72057594037927936,PB,300,,,000000005157745,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
