tp_record_share,id_polizza_exp,id_polizza_invio,compagnia_share,agenzia,numero_polizza_cmp,progressivo,tipo_polizza_share,cmp_sostituita_1_share,agenzia_sostituita_1,numero_polizza_sostituita_1,progressivo_sostituita_1,numero_applicazione_lm,libro_matricola,filename,data_elaborazione_file,mandato
22,2022010230026,2022010230026,035,114,2022010230026,0,2,,-,2020010266250,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2024016036387,2024016036387,035,130,2024016036387,0,2,,-,2023010139698,0,,N,22_C_4_130_20240628161604_0_P.csv,2024-06-28,1
22,2013010417878,2013010417878,035,114,2013010417878,0,2,,-,2005010333716,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2015010274784,2015010274784,035,130,2015010274784,0,2,,-,2014010325699,0,,N,22_C_4_130_20240628161604_0_P.csv,2024-06-28,1
22,2021010197314,2021010197314,035,114,2021010197314,0,2,,-,2017010278714,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2024016005485,2024016005485,035,114,2024016005485,0,2,,-,2018010017303,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2019010298243,2019010298243,035,114,2019010298243,0,2,,-,2018010320547,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2021010268498,2021010268498,035,114,2021010268498,0,2,,-,2019010312529,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2020010355041,2020010355041,035,114,2020010355041,0,2,,-,2020010248142,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2023010596803,2023010596803,035,130,2023010596803,0,2,,-,2021010283881,0,,N,22_C_4_130_20240628161604_0_P.csv,2024-06-28,1
22,2023010291463,2023010291463,035,114,2023010291463,0,2,,-,2022010247005,0,,N,22_C_4_114_20240628141207_0_P.csv,2024-06-28,1
22,2024016040627,2024016040627,035,130,2024016040627,0,2,,-,2023010088963,0,,N,22_C_4_130_20240628161604_0_P.csv,2024-06-28,1
22,2024010066990,2024010066990,035,130,2024010066990,0,2,,-,2023010537688,0,,N,22_C_4_130_20240628161604_0_P.csv,2024-06-28,1
22,2020010616087,2020010616087,035,114,2020010616087,0,2,,2020,2020010484736,0,,N,22_C_4_114_20240622004132_0_P.csv,2024-06-22,1
22,2013010296830,2013010296830,035,130,2013010296830,0,2,,-,2012010336899,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2018010122719,2018010122719,035,114,2018010122719,0,2,,-,2015010161860,0,,N,22_C_4_114_20240420004106_0_P.csv,2024-04-20,1
22,2023010212307,2023010212307,035,130,2023010212307,0,2,,-,2016010256708,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2019010256024,2019010256024,035,130,2019010256024,0,2,,-,2017010306742,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2019010410378,2019010410378,035,114,2019010410378,0,2,,-,2018010113364,0,,N,22_C_4_114_20240420004106_0_P.csv,2024-04-20,1
22,2023010116546,2023010116546,035,114,2023010116546,0,2,,-,2018010142853,0,,N,22_C_4_114_20240420004106_0_P.csv,2024-04-20,1
22,2020010200795,2020010200795,035,130,2020010200795,0,2,,-,2019010116706,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2020010306382,2020010306382,035,130,2020010306382,0,2,,-,2019010257483,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2020010227687,2020010227687,035,130,2020010227687,0,2,,-,2019010283602,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2021010379824,2021010379824,035,130,2021010379824,0,2,,-,2019010513293,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2023010094829,2023010094829,035,130,2023010094829,0,2,,-,2020010004355,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2024016027692,2024016027692,035,130,2024016027692,0,2,,-,2020010182081,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2022010102313,2022010102313,035,130,2022010102313,0,2,,-,2021010116159,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2023010108876,2023010108876,035,130,2023010108876,0,2,,-,2021010116803,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2023010213195,2023010213195,035,130,2023010213195,0,2,,-,2021010217289,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2022010446844,2022010446844,035,130,2022010446844,0,2,,-,2021010266436,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2023010208520,2023010208520,035,130,2023010208520,0,2,,-,2022010177368,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2023010208396,2023010208396,035,130,2023010208396,0,2,,-,2022010192744,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2023010209030,2023010209030,035,130,2023010209030,0,2,,-,2022010198103,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2023010209524,2023010209524,035,130,2023010209524,0,2,,-,2022010208574,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2023010238541,2023010238541,035,130,2023010238541,0,2,,-,2022010223917,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2023010335555,2023010335555,035,114,2023010335555,0,2,,-,2022010441473,0,,N,22_C_4_114_20240420004106_0_P.csv,2024-04-20,1
22,2023010108453,2023010108453,035,114,2023010108453,0,2,,-,2023010107725,0,,N,22_C_4_114_20240420004106_0_P.csv,2024-04-20,1
22,2023010459380,2023010459380,035,130,2023010459380,0,2,,-,2023010206081,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2024010054317,2024010054317,035,130,2024010054317,0,2,,-,2023010546245,0,,N,22_C_4_130_20240420004328_0_P.csv,2024-04-20,1
22,2024010050098,2024010050098,035,130,2024010050098,0,2,,-,2023010467887,0,,N,22_C_4_130_20240618004423_0_P.csv,2024-06-18,1
22,2017010369636,2017010369636,035,130,2017010369636,0,2,,2016,2016010366596,0,,N,22_C_4_130_20240624004233_0_P.csv,2024-06-24,1
22,2023010346641,2023010346641,035,114,2023010346641,0,2,,2020,2020010318431,0,,N,22_C_4_114_20240624004043_0_P.csv,2024-06-24,1
22,2024016026750,2024016026750,035,130,2024016026750,0,2,,-,2023010219430,0,,N,22_C_4_130_20240624004233_0_P.csv,2024-06-24,1
22,2013010489922,2013010489922,035,130,2013010489922,0,2,,-,2011010441956,0,,N,22_C_4_130_20240705143636_0_P.csv,2024-07-05,1
22,2020010292228,2020010292228,035,465,2020010292228,0,2,,-,2018010351830,0,,N,22_C_4_465_20240705144409_0_P.csv,2024-07-05,1
22,2023010279008,2023010279008,035,465,2023010279008,0,2,,-,2021010111827,0,,N,22_C_4_465_20240705144409_0_P.csv,2024-07-05,1
22,2022010341144,2022010341144,035,130,2022010341144,0,2,,2021,2021010159384,0,,N,22_C_4_130_20240705143636_0_P.csv,2024-07-05,1
22,2013010412307,2013010412307,035,114,2013010412307,0,2,,-,2005010359229,0,,N,22_C_4_114_20240705143554_0_P.csv,2024-07-05,1
22,2017010366499,2017010366499,035,114,2017010366499,0,2,,-,2013010390873,0,,N,22_C_4_114_20240705143554_0_P.csv,2024-07-05,1
22,2023010376917,2023010376917,035,659,2023010376917,0,2,,-,2022010278688,0,,N,22_C_4_659_20240705144615_0_P.csv,2024-07-05,1
22,2019010354326,2019010354326,035,114,2019010354326,0,2,,-,2015010119857,0,,N,22_C_4_114_20240705143554_0_P.csv,2024-07-05,1
22,2019010339647,2019010339647,035,659,2019010339647,0,2,,-,2016010360577,0,,N,22_C_4_659_20240705144615_0_P.csv,2024-07-05,1
22,2020010417703,2020010417703,035,130,2020010417703,0,2,,-,2017010326521,0,,N,22_C_4_130_20240705143636_0_P.csv,2024-07-05,1
22,2021010269150,2021010269150,035,114,2021010269150,0,2,,-,2018010385782,0,,N,22_C_4_114_20240705143554_0_P.csv,2024-07-05,1
22,2020010343187,2020010343187,035,130,2020010343187,0,2,,-,2019010311645,0,,N,22_C_4_130_20240705143636_0_P.csv,2024-07-05,1
22,2021010500178,2021010500178,035,659,2021010500178,0,2,,-,2019010575706,0,,N,22_C_4_659_20240705144615_0_P.csv,2024-07-05,1
22,2021010292393,2021010292393,035,130,2021010292393,0,2,,-,2020010276882,0,,N,22_C_4_130_20240705143636_0_P.csv,2024-07-05,1
22,2022010256008,2022010256008,035,114,2022010256008,0,2,,-,2020010284309,0,,N,22_C_4_114_20240705143554_0_P.csv,2024-07-05,1
22,2021010230107,2021010230107,035,130,2021010230107,0,2,,-,2020010327893,0,,N,22_C_4_130_20240705143636_0_P.csv,2024-07-05,1
22,2020010589188,2020010589188,035,114,2020010589188,0,2,,-,2020010476658,0,,N,22_C_4_114_20240705143554_0_P.csv,2024-07-05,1
22,2024010138527,2024010138527,035,465,2024010138527,0,2,,-,2020010602594,0,,N,22_C_4_465_20240705144409_0_P.csv,2024-07-05,1
22,2024010170521,2024010170521,035,465,2024010170521,0,2,,-,2022010254161,0,,N,22_C_4_465_20240705144409_0_P.csv,2024-07-05,1
22,2024016058664,2024016058664,035,130,2024016058664,0,2,,-,2023010033238,0,,N,22_C_4_130_20240705143636_0_P.csv,2024-07-05,1
22,2024016011148,2024016011148,035,130,2024016011148,0,2,,-,2023010155089,0,,N,22_C_4_130_20240705143636_0_P.csv,2024-07-05,1
22,2017010379526,2017010379526,035,465,2017010379526,0,2,,-,2011010300398,0,,N,22_C_4_465_20240705144409_0_P.csv,2024-07-05,1
22,2020010580264,2020010580264,035,465,2020010580264,0,2,,-,2017010386502,0,,N,22_C_4_465_20240705144409_0_P.csv,2024-07-05,1
22,2019010482283,2019010482283,035,465,2019010482283,0,2,,-,2018010344620,0,,N,22_C_4_465_20240705144409_0_P.csv,2024-07-05,1
22,2021010311405,2021010311405,035,114,2021010311405,0,2,,-,2019010192136,0,,N,22_C_4_114_20240705143554_0_P.csv,2024-07-05,1
22,2021010525521,2021010525521,035,130,2021010525521,0,2,,-,2019010637138,0,,N,22_C_4_130_20240705143636_0_P.csv,2024-07-05,1
22,2021010546624,2021010546624,035,114,2021010546624,0,2,,-,2020010575387,0,,N,22_C_4_114_20240705143554_0_P.csv,2024-07-05,1
22,2023010506537,2023010506537,035,465,2023010506537,0,2,,-,2021010086357,0,,N,22_C_4_465_20240705144409_0_P.csv,2024-07-05,1
22,2022010245680,2022010245680,035,659,2022010245680,0,2,,-,2021010267228,0,,N,22_C_4_659_20240705144615_0_P.csv,2024-07-05,1
22,2022010255582,2022010255582,035,465,2022010255582,0,2,,-,2021010301873,0,,N,22_C_4_465_20240705144409_0_P.csv,2024-07-05,1
22,2023010262850,2023010262850,035,130,2023010262850,0,2,,-,2022010041466,0,,N,22_C_4_130_20240705143636_0_P.csv,2024-07-05,1
22,2023010255239,2023010255239,035,130,2023010255239,0,2,,-,2023010161883,0,,N,22_C_4_130_20240705143636_0_P.csv,2024-07-05,1
22,2023010281474,2023010281474,035,659,2023010281474,0,2,,-,2023010167669,0,,N,22_C_4_659_20240705144615_0_P.csv,2024-07-05,1
22,2023010278367,2023010278367,035,659,2023010278367,0,2,,-,2022010252159,0,,N,22_C_4_659_20240708005335_0_P.csv,2024-07-08,1
22,2021010529934,2021010529934,035,465,2021010529934,0,2,,-,2018010171748,0,,N,22_C_4_465_20240715004826_0_P.csv,2024-07-15,1
22,2020010566732,2020010566732,035,130,2020010566732,0,2,,-,2019010674334,0,,N,22_C_4_130_20240715004532_0_P.csv,2024-07-15,1
22,2024016103916,2024016103916,035,130,2024016103916,0,2,,-,2024016041343,0,,N,22_C_4_130_20240715004532_0_P.csv,2024-07-15,1
22,2011010424287,2011010424287,035,465,2011010424287,0,2,,-,2004010270585,0,,N,22_C_4_465_20240714005025_0_P.csv,2024-07-14,1
22,2020010066888,2020010066888,035,114,2020010066888,0,2,,-,2018010137189,0,,N,22_C_4_114_20240714004303_0_P.csv,2024-07-14,1
22,2011010531991,2011010531991,035,659,2011010531991,0,2,,-,2009010406060,0,,N,22_C_4_659_20240830094953_0_P.csv,2024-08-30,1
22,2011010577924,2011010577924,035,114,2011010577924,0,2,,-,2011010237709,0,,N,22_C_4_114_20240830093706_0_P.csv,2024-08-30,1
22,2019010473325,2019010473325,035,465,2019010473325,0,2,,-,2011010416852,0,,N,22_C_4_465_20240830094510_0_P.csv,2024-08-30,1
22,2012010133603,2012010133603,035,130,2012010133603,0,2,,-,2011010513242,0,,N,22_C_4_130_20240830093815_0_P.csv,2024-08-30,1
22,2017010497278,2017010497278,035,130,2017010497278,0,2,,-,2016010437429,0,,N,22_C_4_130_20240830093815_0_P.csv,2024-08-30,1
22,2018010218197,2018010218197,035,465,2018010218197,0,2,,-,2017010418761,0,,N,22_C_4_465_20240830094510_0_P.csv,2024-08-30,1
22,2018010683144,2018010683144,035,130,2018010683144,0,2,,-,2017010491598,0,,N,22_C_4_130_20240830093815_0_P.csv,2024-08-30,1
22,2019010465490,2019010465490,035,465,2019010465490,0,2,,-,2018010479625,0,,N,22_C_4_465_20240830094510_0_P.csv,2024-08-30,1
22,2019010471496,2019010471496,035,465,2019010471496,0,2,,-,2018010491497,0,,N,22_C_4_465_20240830094510_0_P.csv,2024-08-30,1
22,2021010379052,2021010379052,035,130,2021010379052,0,2,,-,2019010392161,0,,N,22_C_4_130_20240830093815_0_P.csv,2024-08-30,1
22,2020010329963,2020010329963,035,114,2020010329963,0,2,,-,2019010412706,0,,N,22_C_4_114_20240830093706_0_P.csv,2024-08-30,1
22,2021010368114,2021010368114,035,114,2021010368114,0,2,,-,2019010423151,0,,N,22_C_4_114_20240830093706_0_P.csv,2024-08-30,1
22,2023010414440,2023010414440,035,659,2023010414440,0,2,,-,2020010401286,0,,N,22_C_4_659_20240830094953_0_P.csv,2024-08-30,1
22,2022010360248,2022010360248,035,659,2022010360248,0,2,,-,2020010422006,0,,N,22_C_4_659_20240830094953_0_P.csv,2024-08-30,1
22,2023010400714,2023010400714,035,130,2023010400714,0,2,,-,2020010515718,0,,N,22_C_4_130_20240830093815_0_P.csv,2024-08-30,1
22,2023010594722,2023010594722,035,130,2023010594722,0,2,,-,2021010371522,0,,N,22_C_4_130_20240830093815_0_P.csv,2024-08-30,1
22,2024016182328,2024016182328,035,130,2024016182328,0,2,,-,2021010404924,0,,N,22_C_4_130_20240830093815_0_P.csv,2024-08-30,1
22,2022010362406,2022010362406,035,465,2022010362406,0,2,,-,2021010405830,0,,N,22_C_4_465_20240830094510_0_P.csv,2024-08-30,1
22,2022010362325,2022010362325,035,465,2022010362325,0,2,,-,2022010108091,0,,N,22_C_4_465_20240830094510_0_P.csv,2024-08-30,1
22,2023010376707,2023010376707,035,659,2023010376707,0,2,,-,2022010324357,0,,N,22_C_4_659_20240830094953_0_P.csv,2024-08-30,1
22,2023010389889,2023010389889,035,659,2023010389889,0,2,,-,2022010333455,0,,N,22_C_4_659_20240830094953_0_P.csv,2024-08-30,1
22,2024010048928,2024010048928,035,130,2024010048928,0,2,,-,2022010351691,0,,N,22_C_4_130_20240830093815_0_P.csv,2024-08-30,1
22,2023010435196,2023010435196,035,659,2023010435196,0,2,,2022,2022010382180,0,,N,22_C_4_659_20240830094953_0_P.csv,2024-08-30,1
22,2024016058759,2024016058759,035,659,2024016058759,0,2,,-,2022010479315,0,,N,22_C_4_659_20240830094953_0_P.csv,2024-08-30,1
22,2024016092836,2024016092836,035,114,2024016092836,0,2,,-,2023010099414,0,,N,22_C_4_114_20240830093706_0_P.csv,2024-08-30,1
22,2024016091535,2024016091535,035,114,2024016091535,0,2,,-,2023010147295,0,,N,22_C_4_114_20240830093706_0_P.csv,2024-08-30,1
22,2023010610101,2023010610101,035,114,2023010610101,0,2,,-,2023010244971,0,,N,22_C_4_114_20240830093706_0_P.csv,2024-08-30,1
22,2024016017508,2024016017508,035,659,2024016017508,0,2,,-,2023010380564,0,,N,22_C_4_659_20240830094953_0_P.csv,2024-08-30,1
22,2013010552465,2013010552465,035,114,2013010552465,0,2,,-,2008010413858,0,,N,22_C_4_114_20240830093706_0_P.csv,2024-08-30,1
22,2013010450268,2013010450268,035,114,2013010450268,0,2,,-,2012010430821,0,,N,22_C_4_114_20240830093706_0_P.csv,2024-08-30,1
22,2017010453622,2017010453622,035,130,2017010453622,0,2,,-,2013010498323,0,,N,22_C_4_130_20240830093815_0_P.csv,2024-08-30,1
22,2020010310277,2020010310277,035,114,2020010310277,0,2,,-,2016010376945,0,,N,22_C_4_114_20240830093706_0_P.csv,2024-08-30,1
22,2019010461312,2019010461312,035,465,2019010461312,0,2,,-,2017010505779,0,,N,22_C_4_465_20240830094510_0_P.csv,2024-08-30,1
22,2023010064457,2023010064457,035,130,2023010064457,0,2,,-,2018010108093,0,,N,22_C_4_130_20240830093815_0_P.csv,2024-08-30,1
22,2020010341800,2020010341800,035,659,2020010341800,0,2,,-,2018010457489,0,,N,22_C_4_659_20240830094953_0_P.csv,2024-08-30,1
22,2020010040083,2020010040083,035,465,2020010040083,0,2,,-,2019010018596,0,,N,22_C_4_465_20240830094510_0_P.csv,2024-08-30,1
22,2020010394891,2020010394891,035,465,2020010394891,0,2,,-,2019010344100,0,,N,22_C_4_465_20240830094510_0_P.csv,2024-08-30,1
22,2024010175326,2024010175326,035,465,2024010175326,0,2,,-,2019010394868,0,,N,22_C_4_465_20240830094510_0_P.csv,2024-08-30,1
22,2020010393495,2020010393495,035,465,2020010393495,0,2,,-,2019010447817,0,,N,22_C_4_465_20240830094510_0_P.csv,2024-08-30,1
22,2020010455419,2020010455419,035,130,2020010455419,0,2,,2019,2019010487385,0,,N,22_C_4_130_20240830093815_0_P.csv,2024-08-30,1
22,2022010041344,2022010041344,035,465,2022010041344,0,2,,-,2020010059254,0,,N,22_C_4_465_20240830094510_0_P.csv,2024-08-30,1
22,2022010340225,2022010340225,035,465,2022010340225,0,2,,-,2020010403216,0,,N,22_C_4_465_20240830094510_0_P.csv,2024-08-30,1
22,2023010268599,2023010268599,035,114,2023010268599,0,2,,-,2020010421253,0,,N,22_C_4_114_20240830093706_0_P.csv,2024-08-30,1
22,2023010334182,2023010334182,035,130,2023010334182,0,2,,-,2021010361628,0,,N,22_C_4_130_20240830093815_0_P.csv,2024-08-30,1
22,2023010408314,2023010408314,035,130,2023010408314,0,2,,-,2021010398411,0,,N,22_C_4_130_20240830093815_0_P.csv,2024-08-30,1
22,2022010363671,2022010363671,035,114,2022010363671,0,2,,-,2021010405182,0,,N,22_C_4_114_20240830093706_0_P.csv,2024-08-30,1
22,2023010415190,2023010415190,035,465,2023010415190,0,2,,-,2022010362240,0,,N,22_C_4_465_20240830094510_0_P.csv,2024-08-30,1
22,2024010050251,2024010050251,035,130,2024010050251,0,2,,-,2023010047956,0,,N,22_C_4_130_20240830093815_0_P.csv,2024-08-30,1
22,2024010065921,2024010065921,035,114,2024010065921,0,2,,-,2023010138981,0,,N,22_C_4_114_20240830093706_0_P.csv,2024-08-30,1
22,2024016092567,2024016092567,035,114,2024016092567,0,2,,-,2023010151717,0,,N,22_C_4_114_20240830093706_0_P.csv,2024-08-30,1
22,2024016062630,2024016062630,035,659,2024016062630,0,2,,-,2023010195920,0,,N,22_C_4_659_20240830094953_0_P.csv,2024-08-30,1
22,2024016110834,2024016110834,035,114,2024016110834,0,2,,-,2023010254809,0,,N,22_C_4_114_20240830093706_0_P.csv,2024-08-30,1
22,2024016009567,2024016009567,035,130,2024016009567,0,2,,-,2023010258133,0,,N,22_C_4_130_20240830093815_0_P.csv,2024-08-30,1
