tp_record_share,id_polizza_exp,id_polizza_invio,compagnia_ania,compagnia_exp,agenzia,numero_polizza_cmp,progressivo,codice_isin,codice_fondo,descrizione_fondo,categoria_fondo,controvalore,numero_quote,valore_nav,data_ultimo_nav,valuta_share,filename,data_elaborazione_file,mandato
24,20005624460,20005624460,035,4,210,20005624460,1,            ,619,,,2521.23,242.24,10.408,2021-08-30,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002510474,20002510474,035,4,210,20002510474,1,            ,155A,,,44302.2,44302.2,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005566241,20005566241,035,4,210,20005566241,3,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005620218,20005620218,035,4,210,20005620218,1,            ,816,,,22918.75,1516.292,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013009547,20013009547,035,4,210,20013009547,1,            ,837,,,60482.07,4591.715,13.172,2023-11-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013007077,20013007077,035,4,210,20013007077,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005624282,20005624282,035,4,210,20005624282,1,            ,619,,,2258.9,241.361,9.359,2022-07-04,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002501514,20002501514,035,4,210,20002501514,2,            ,151A,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013013441,20013013441,035,4,210,20013013441,2,            ,837,,,16776.22,1365.03,12.29,2022-12-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005566597,20005566597,035,4,210,20005566597,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002518689,20002518689,035,4,210,20002518689,1,            ,520A,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005619872,20005619872,035,4,210,20005619872,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013009476,20013009476,035,4,210,20013009476,1,            ,835,,,33212.29,1887.813,17.593,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002510498,20002510498,035,4,210,20002510498,1,            ,155A,,,29882.9,29882.9,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005563102,20005563102,035,4,210,20005563102,2,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005616189,20005616189,035,4,210,20005616189,1,            ,816,,,60447.12,3702.733,16.325,2022-04-05,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013007076,20013007076,035,4,210,20013007076,2,            ,835,,,23256.98,1321.945,17.593,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005616923,20005616923,035,4,210,20005616923,1,            ,816,,,55931.71,3700.411,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005622317,20005622317,035,4,210,20005622317,1,            ,816,,,31820.66,2105.237,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013000604,20013000604,035,4,210,20013000604,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002502989,20002502989,035,4,210,20002502989,1,ROBBLIGAZ   ,970,LINEA OBBLIGAZIONARI,OBBLIGAZIONARIO,4102.0,293.48,13.937,2024-02-19,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005631478,20005631478,035,4,210,20005631478,1,            ,831,,,2426.77,256.747,9.452,2024-03-11,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013001659,20013001659,035,4,210,20013001659,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013010359,20013010359,035,4,210,20013010359,1,            ,801,,,2875.09,200.313,14.353,2023-11-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002509861,20002509861,035,4,210,20002509861,1,            ,151A,,,25270.93,25270.93,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005536986,20005536986,035,4,210,20005536986,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005571769,20005571769,035,4,210,20005571769,2,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005603662,20005603662,035,4,210,20005603662,3,            ,977,,,22765.44,2043.026,11.143,2023-01-17,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013007609,20013007609,035,4,210,20013007609,2,            ,836,,,7879.86,451.827,17.44,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002510474,20002510474,035,4,210,20002510474,2,ROBBLIGAZ   ,970,LINEA OBBLIGAZIONARI,OBBLIGAZIONARIO,13296.0,951.179,13.937,2024-02-19,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005637326,20005637326,035,4,210,20005637326,1,            ,816,,,32950.82,2180.008,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002508936,20002508936,035,4,210,20002508936,1,ROBBLIGAZ   ,970,LINEA OBBLIGAZIONARI,OBBLIGAZIONARIO,0.0,0.0,13.91,2024-01-08,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005617474,20005617474,035,4,210,20005617474,1,            ,816,,,2743.07,181.48,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013007607,20013007607,035,4,210,20013007607,1,            ,801,,,33011.7,2306.575,14.312,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005595543,20005595543,035,4,210,20005595543,1,,,,,77414.92,4544.196,17.036,2020-04-21,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002510494,20002510494,035,4,210,20002510494,1,            ,155A,,,29882.9,29882.9,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005622507,20005622507,035,4,210,20005622507,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005580349,20005580349,035,4,210,20005580349,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005538133,20005538133,035,4,210,20005538133,1,            ,,,,14174.0,1425.525,9.943,2020-12-21,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005584499,20005584499,035,4,210,20005584499,1,            ,816,,,12201.63,807.253,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002518401,20002518401,035,4,210,20002518401,1,RMERCATO    ,832,REALE LINEA MERCATO,MONETARIO,0.0,0.0,17.512,2023-01-09,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005546655,20005546655,035,4,210,20005546655,2,            ,977,,,105600.36,9709.485,10.876,2023-10-24,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002510079,20002510079,035,4,210,20002510079,1,            ,151A,,,27529.29,27529.29,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013016689,20013016689,035,4,210,20013016689,1,            ,835,,,1599.53,89.439,17.884,2023-11-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005627736,20005627736,035,4,210,20005627736,2,            ,976,,,1059.49,80.374,13.182,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005630502,20005630502,035,4,210,20005630502,1,            ,816,,,33784.1,2235.137,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002517473,20002517473,035,4,210,20002517473,2,            ,520A,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005627933,20005627933,035,4,210,20005627933,1,            ,816,,,41701.7,2758.961,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005532361,20005532361,035,4,210,20005532361,1,            ,,,,125.28,8.0,15.66,2020-12-21,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013005159,20013005159,035,4,210,20013005159,3,            ,837,,,25618.29,1861.118,13.765,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002506224,20002506224,035,4,210,20002506224,1,            ,153A,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013006873,20013006873,035,4,210,20013006873,1,,,,,12598.42,1123.054,11.218,2019-11-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005619286,20005619286,035,4,210,20005619286,1,            ,816,,,34153.08,2259.549,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005634612,20005634612,035,4,210,20005634612,2,            ,977,,,7162.93,570.025,12.566,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013011431,20013011431,035,4,210,20013011431,2,            ,836,,,54225.29,3129.345,17.328,2023-12-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002502724,20002502724,035,4,210,20002502724,1,            ,151A,,,0.0,-0.008,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005618345,20005618345,035,4,210,20005618345,1,            ,,,,11381.03,641.944,17.729,2020-09-15,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005579903,20005579903,035,4,210,20005579903,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013010403,20013010403,035,4,210,20013010403,1,            ,801,,,6033.75,421.587,14.312,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002504467,20002504467,035,4,210,20002504467,3,ROBBLIGAZ   ,970,LINEA OBBLIGAZIONARI,OBBLIGAZIONARIO,0.0,0.0,13.348,2023-07-03,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005613222,20005613222,035,4,210,20005613222,1,            ,,,,57555.22,3257.228,17.67,2021-03-16,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005615788,20005615788,035,4,210,20005615788,1,            ,977,,,24805.07,1973.983,12.566,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005540008,20005540008,035,4,210,20005540008,1,            ,972,,,10082.7,917.861,10.985,2024-03-11,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013009214,20013009214,035,4,210,20013009214,2,            ,835,,,12382.16,703.812,17.593,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013011158,20013011158,035,4,210,20013011158,3,            ,837,,,1774.32,128.901,13.765,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013016079,20013016079,035,4,210,20013016079,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002513492,20002513492,035,4,210,20002513492,2,            ,155A,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013016091,20013016091,035,4,210,20013016091,1,            ,801,,,11104.14,773.646,14.353,2023-11-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002513500,20002513500,035,4,210,20002513500,1,RCONTROLLA  ,831,REALE LINEA CONTROLL,,2329.0,250.494,9.238,2024-01-08,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005590748,20005590748,035,4,210,20005590748,1,            ,976,,,945.24,71.707,13.182,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013009212,20013009212,035,4,210,20013009212,2,            ,836,,,8895.69,510.074,17.44,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005525809,20005525809,035,4,210,20005525809,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013005158,20013005158,035,4,210,20013005158,2,            ,836,,,28007.51,1605.935,17.44,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005620920,20005620920,035,4,210,20005620920,1,            ,976,,,13307.12,1009.492,13.182,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005563102,20005563102,035,4,210,20005563102,3,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005640763,20005640763,035,4,210,20005640763,1,            ,,,,3230.66,180.021,17.946,2020-10-20,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013011293,20013011293,035,4,210,20013011293,1,            ,835,,,3913.11,230.359,16.987,2022-11-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005634612,20005634612,035,4,210,20005634612,1,            ,816,,,12750.61,843.573,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005619808,20005619808,035,4,210,20005619808,1,            ,816,,,28639.13,1894.749,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002519501,20002519501,035,4,210,20002519501,1,            ,520A,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005563051,20005563051,035,4,210,20005563051,3,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002502341,20002502341,035,4,210,20002502341,2,RCONTROLLA  ,831,REALE LINEA CONTROLL,,0.0,0.0,9.75,2021-07-05,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005579668,20005579668,035,4,210,20005579668,2,            ,970,,,17039.42,1303.007,13.077,2023-10-23,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005563071,20005563071,035,4,210,20005563071,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005634753,20005634753,035,4,210,20005634753,1,            ,,,,27480.21,1529.738,17.964,2021-01-19,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002517473,20002517473,035,4,210,20002517473,1,RMERCATO    ,832,REALE LINEA MERCATO,MONETARIO,0.0,0.0,19.041,2024-01-08,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005563930,20005563930,035,4,210,20005563930,2,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002505949,20002505949,035,4,210,20002505949,2,ROBBLIGAZ   ,970,LINEA OBBLIGAZIONARI,OBBLIGAZIONARIO,8271.0,593.268,13.91,2024-01-08,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002504467,20002504467,035,4,210,20002504467,1,            ,151A,,,0.0,0.003,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013007609,20013007609,035,4,210,20013007609,1,            ,801,,,72078.44,5036.224,14.312,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005565045,20005565045,035,4,210,20005565045,2,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005571769,20005571769,035,4,210,20005571769,3,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002510483,20002510483,035,4,210,20002510483,1,            ,155A,,,44180.14,44180.14,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005603443,20005603443,035,4,210,20005603443,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002510111,20002510111,035,4,210,20002510111,1,ROBBLIGAZ   ,970,LINEA OBBLIGAZIONARI,OBBLIGAZIONARIO,1592.0,113.891,13.937,2024-02-19,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002510081,20002510081,035,4,210,20002510081,2,ROBBLIGAZ   ,970,LINEA OBBLIGAZIONARI,OBBLIGAZIONARIO,8106.0,579.945,13.937,2024-02-19,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002519673,20002519673,035,4,210,20002519673,1,RMERCATO    ,832,REALE LINEA MERCATO,MONETARIO,0.0,0.0,19.041,2024-01-08,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002510022,20002510022,035,4,210,20002510022,1,            ,150A,,,37839.54,37839.538,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005587407,20005587407,035,4,210,20005587407,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005636747,20005636747,035,4,210,20005636747,1,            ,816,,,25268.02,1671.718,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002504867,20002504867,035,4,210,20002504867,3,RMERCATO    ,832,REALE LINEA MERCATO,MONETARIO,0.0,0.0,17.802,2022-09-19,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005613370,20005613370,035,4,210,20005613370,1,            ,977,,,14871.56,1183.476,12.566,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002519207,20002519207,035,4,210,20002519207,1,            ,520A,,,0.0,24430.94,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002507397,20002507397,035,4,210,20002507397,2,            ,153A,,,0.0,-0.03,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005534820,20005534820,035,4,210,20005534820,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002517051,20002517051,035,4,210,20002517051,2,RMERCATO    ,832,REALE LINEA MERCATO,MONETARIO,5874.0,308.499,19.041,2024-01-08,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005551014,20005551014,035,4,210,20005551014,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013014432,20013014432,035,4,210,20013014432,1,            ,801,,,24502.85,1712.049,14.312,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002518689,20002518689,035,4,210,20002518689,2,RMERCATO    ,832,REALE LINEA MERCATO,MONETARIO,0.0,0.0,19.041,2024-01-08,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005629580,20005629580,035,4,210,20005629580,1,            ,816,,,16717.93,1106.049,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005533576,20005533576,035,4,210,20005533576,1,            ,,,,31819.86,3200.227,9.943,2020-12-21,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002519207,20002519207,035,4,210,20002519207,2,RMERCATO    ,832,REALE LINEA MERCATO,MONETARIO,0.0,0.0,18.159,2023-02-06,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005603301,20005603301,035,4,210,20005603301,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013007668,20013007668,035,4,210,20013007668,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005532644,20005532644,035,4,210,20005532644,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005629516,20005629516,035,4,210,20005629516,1,            ,816,,,38671.91,2558.512,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005565627,20005565627,035,4,210,20005565627,2,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002518624,20002518624,035,4,210,20002518624,1,            ,520A,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013003441,20013003441,035,4,210,20013003441,1,            ,835,,,39407.72,2239.966,17.593,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005562095,20005562095,035,4,210,20005562095,1,            ,,,,16724.11,1336.325,12.515,2021-02-23,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013009339,20013009339,035,4,210,20013009339,2,            ,836,,,24598.13,1410.443,17.44,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002509927,20002509927,035,4,210,20002509927,2,            ,150A,,,0.0,0.001,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005532355,20005532355,035,4,210,20005532355,2,            ,,,,143.18,14.4,9.943,2020-12-21,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013007692,20013007692,035,4,210,20013007692,1,            ,801,,,58727.62,4103.383,14.312,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002515680,20002515680,035,4,210,20002515680,1,ROBBLIGAZ   ,970,LINEA OBBLIGAZIONARI,OBBLIGAZIONARIO,0.0,0.0,15.709,2021-02-01,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002508936,20002508936,035,4,210,20002508936,2,            ,153A,,,0.0,-0.001,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013015772,20013015772,035,4,210,20013015772,1,            ,835,,,28455.21,1591.099,17.884,2023-11-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005635969,20005635969,035,4,210,20005635969,1,            ,816,,,38079.16,2519.296,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005532361,20005532361,035,4,210,20005532361,2,            ,,,,139.2,14.0,9.943,2020-12-21,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013005160,20013005160,035,4,210,20013005160,3,            ,837,,,25469.34,1850.297,13.765,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002509861,20002509861,035,4,210,20002509861,3,ROBBLIGAZ   ,970,LINEA OBBLIGAZIONARI,OBBLIGAZIONARIO,6607.0,503.562,13.121,2023-10-30,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002505372,20002505372,035,4,210,20002505372,2,            ,151A,,,4887.87,4887.87,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005620638,20005620638,035,4,210,20005620638,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005627535,20005627535,035,4,210,20005627535,1,            ,816,,,7207.56,476.848,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013009476,20013009476,035,4,210,20013009476,2,            ,836,,,9685.11,555.339,17.44,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005613040,20005613040,035,4,210,20005613040,1,            ,977,,,25035.2,1992.297,12.566,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005620788,20005620788,035,4,210,20005620788,1,            ,816,,,28936.84,1914.445,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013007774,20013007774,035,4,210,20013007774,1,            ,801,,,137882.49,9634.048,14.312,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013005163,20013005163,035,4,210,20013005163,1,            ,837,,,110469.26,8025.373,13.765,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005630822,20005630822,035,4,210,20005630822,1,            ,976,,,67111.59,5091.154,13.182,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005530059,20005530059,035,4,210,20005530059,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002502724,20002502724,035,4,210,20002502724,2,ROBBLIGAZ   ,970,LINEA OBBLIGAZIONARI,OBBLIGAZIONARIO,0.0,0.0,13.734,2022-07-04,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013016641,20013016641,035,4,210,20013016641,1,            ,801,,,6988.72,486.917,14.353,2023-11-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013009339,20013009339,035,4,210,20013009339,3,            ,837,,,83285.22,6050.506,13.765,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002510955,20002510955,035,4,210,20002510955,1,RCONTROLLA  ,831,REALE LINEA CONTROLL,,0.0,0.0,9.136,2022-09-05,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002508602,20002508602,035,4,210,20002508602,2,            ,153A,,,0.0,0.004,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002510081,20002510081,035,4,210,20002510081,1,            ,151A,,,50750.88,50750.88,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005580349,20005580349,035,4,210,20005580349,3,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005580349,20005580349,035,4,210,20005580349,2,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005614536,20005614536,035,4,210,20005614536,1,            ,816,,,3939.31,261.314,15.075,2024-01-09,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005622033,20005622033,035,4,210,20005622033,1,            ,816,,,27254.98,1803.174,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002508647,20002508647,035,4,210,20002508647,3,RCONTROLLA  ,831,REALE LINEA CONTROLL,,3793.0,410.565,9.238,2024-01-08,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005515150,20005515150,035,4,210,20005515150,1,            ,,,,54.45,5.608,9.71,2020-10-19,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002510955,20002510955,035,4,210,20002510955,2,            ,155A,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002501514,20002501514,035,4,210,20002501514,1,RCONTROLLA  ,831,REALE LINEA CONTROLL,,0.0,0.0,9.049,2022-07-04,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013011295,20013011295,035,4,210,20013011295,1,            ,801,,,3240.74,226.435,14.312,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002516463,20002516463,035,4,210,20002516463,1,RBILATT     ,971,LINEA BILANCIATA ATT,FLESSIBILE,585.0,47.73,12.211,2024-01-08,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013014243,20013014243,035,4,210,20013014243,2,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
