tp_record_share,id_polizza_exp,id_anagrafica_exp,id_polizza_invio,compagnia_ania,compagnia_exp,agenzia,numero_polizza_cmp,progressivo,tipo_polizza_share,ramo_cmp,rischio_cmp,prodotto_cmp,ramo_share,cod_stato_share,cod_storno_share,cod_storno_cmp,data_annullamento,data_sospensione,effetto,scadenza_originale,scadenza_effettiva,scadenza_emesso,scadenza_incassato,frazionamento_share,durata_share,tacito_rinnovo_share,disdetta_share,giorni_mora,collaboratore_1,collaboratore_2,collaboratore_3,collaboratore_4,tipo_coass,ns_quota,cmp_delegataria,numero_polizza_delegataria,tipo_riparto_share,fl_vincolo,tipo_vincolo_cmp,scadenza_vincolo,codice_vincolo,fl_imposta,cmp_sostituita_1_ania,cmp_sostituita_1_exp,agenzia_sostituita_1,numero_polizza_sostituita_1,cmp_sostituente_ania,cmp_sostituente_exp,agenzia_sostituente,numero_polizza_sostituente,progressivo_sostituente,id_sostituente_exp,tipo_premi,tipo_premi_delega,netto_totale,diritti_totale,accessori_totale,imponibile_totale,antiracket_totale,ssn_totale,tasse_totale,lordo_totale,flag_riparto,canale_commerciale,numero_proposta_cmp,data_emissione,tipo_affare_share,libro_matricola,numero_applicazione_lm,ramo_gestione_cmp,diritti_emissione,diritti_puo,diritti_pur,polizza_lps,tipo_firma,cuc,particolarita_polizza_1,particolarita_polizza_2,filename,data_elaborazione_file,mandato,data_fine_sospensione,flag_POE
20,2017103058070,002620000040153,2017103058070,035,4,249,2017103058070,0,1,10,101 ,000156,8.0,ST,ST,8,2021-07-28,,2017-11-27,2021-11-27,2021-11-27,2021-11-27,2021-11-27,1,1.0,S,0,30,249,000,040,000,1,10000,,,1,0,,,0.0,S,23,3,249,,35.0,4.0,249,2021103387934,0,2021103387934,R,Q,258.97,24.4,25.91,309.28,3.09,0.0,66.72,376.0,N,,4356690,2017-11-27,,N,,,29.67,0.0,0.0,,G,,,,20_C_4_249_20240301151050_0_P.csv,2024-02-02,1,,
20,2013052429106,000000002886013,2013052429106,035,4,614,2013052429106,0,1,5,500 ,000013,1.0,SO,ST,8,2022-07-28,,2013-07-28,2022-07-28,2022-07-28,2022-07-28,2022-07-28,2,1.0,S,0,15,614,000,000,000,1,10000,,,1,0,,,0.0,S,23,3,614,,35.0,4.0,614,2022053029475,0,2022053029475,R,Q,528.51,4.0,52.85,585.36,0.0,0.0,14.64,600.0,N,,2016749,2013-07-27,,N,,,4.1,0.0,0.0,,,,,,20_C_4_614_20240314143044_0_P.csv,2024-02-04,1,,
20,2016010097500,006150000002222,2016010097500,035,4,315,2016010097500,0,2,1,20,01023,10.0,ST,VA,042,2017-02-16,2016-09-13,2016-02-26,2017-06-11,2017-06-11,2017-06-11,2017-06-11,1,1.0,S,0,15,315,000,004,000,1,10000,,,1,0,,,,,,,,2014010393123,35.0,4.0,,2017010091301,0,2017010091301,R,Q,382.55,0.0,0.0,382.55,0.0,39.64,100.67,483.22,N,,,2016-02-25,,N,,,0.0,0.0,0.0,,,,,,20_C_4_315_20240306131809_0_P.csv,2024-02-02,1,,
20,2019010279769,002440000041216,2019010279769,035,4,764,2019010279769,0,2,1,20,01023,10.0,ST,AR,161,2020-05-16,,2019-05-16,2020-05-16,2020-05-16,2020-05-16,2020-05-16,1,1.0,S,0,30,76462,000,062,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,427.05,17.9,0.0,444.96,1.37,29.59,95.79,540.75,N,,,2019-05-15,,N,,,17.9,0.0,0.0,,,,,,20_C_4_764_20240314153750_0_P.csv,2024-02-06,1,,
20,2022010128722,003550000339752,2022010128722,035,4,699,2022010128722,0,2,1,20,01023,10.0,SO,ST,026,2023-04-19,,2022-04-05,2022-09-04,2022-09-04,2022-09-04,2023-09-04,1,1.0,S,0,15,699,000,027,000,1,10000,,,1,0,,,,,,,,2021010243855,35.0,4.0,,2023010181818,0,2023010181818,R,Q,418.17,0.0,0.0,418.18,0.28,40.96,107.16,525.34,N,,,2022-03-31,,N,,,0.0,0.0,0.0,,,,,,20_C_4_699_20240314142137_0_P.csv,2024-02-05,1,,
20,2016010561038,001850000013575,2016010561038,035,4,689,2016010561038,0,2,1,10,01023,10.0,ST,ST,026,2018-10-03,,2016-10-04,2018-10-03,2018-10-03,2018-10-03,2018-10-03,2,1.0,S,0,15,689,000,000,000,1,10000,,,1,0,,,,,,,,,35.0,4.0,,2018010563761,0,2018010563761,R,Q,197.82,0.0,0.0,197.82,0.0,20.77,52.42,250.24,N,,,2016-10-04,,N,,,0.0,0.0,0.0,,,,,,20_C_4_689_20240314141433_0_P.csv,2024-02-05,1,,
20,2015010671004,001870000010086,2015010671004,035,4,705,2015010671004,0,2,1,10,01023,10.0,ST,VA,073,2017-11-30,,2015-11-06,2018-11-06,2018-11-06,2018-11-06,2018-11-06,1,1.0,S,0,15,705,000,050,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,328.05,0.0,0.0,328.06,0.0,34.44,86.92,414.98,N,,,2015-11-05,,N,,,0.0,0.0,0.0,,,,,,20_C_4_705_20240314143243_0_P.csv,2024-02-05,1,,
20,2021103366053,000040000012834,2021103366053,035,4,330,2021103366053,0,1,10,101 ,000156,8.0,AT,,,,,2021-05-01,2024-05-01,2024-05-01,2024-05-01,2024-05-01,1,1.0,S,0,30,330,000,087,000,1,10000,,,1,0,,,0.0,S,23,3,330,,,,,,0,,R,Q,251.33,0.0,25.15,276.48,0.0,0.0,61.54,338.02,N,,6943744,2021-04-27,,N,,,0.0,0.0,0.0,,G,,,,20_C_4_330_20240306132831_0_P.csv,2024-02-02,1,,
20,2022502644993,002660000141201,2022502644993,035,4,253,2022502644993,0,5,50,450 ,000126,15.0,ST,SV,30,2023-07-18,,2022-07-15,2023-10-15,2023-10-15,2023-10-15,2023-10-15,9,9.0,S,0,0,2531G,000,01G,000,1,10000,,,1,0,,,0.0,S,,,,,,,,,0,,R,Q,132.47,12.2,33.12,177.79,0.0,0.0,22.22,200.01,N,,7946679,2022-07-05,,N,,,27.45,0.0,0.0,,,,,,20_C_4_253_20240301150036_0_P.csv,2024-02-02,1,,
20,2019010702869,002340000029273,2019010702869,035,4,737,2019010702869,0,2,1,20,01023,10.0,ST,ST,026,2020-12-23,,2019-12-23,2020-12-23,2020-12-23,2020-12-23,2020-12-23,2,1.0,S,0,15,73717,000,017,000,1,10000,,,1,0,,,,,,,,,35.0,4.0,,2020010606739,0,2020010606739,R,Q,121.42,0.0,0.0,121.42,0.0,11.19,28.61,150.03,N,,,2019-12-23,,N,,,0.0,0.0,0.0,,G,,,,20_C_4_737_20240314151027_0_P.csv,2024-02-06,1,,
20,2015010144512,003510000100375,2015010144512,035,4,299,2015010144512,991,2,1,25,01031,10.0,ST,NR,Z38,2015-04-02,,2015-04-02,2017-03-02,2017-03-02,2017-03-02,2017-03-02,1,1.0,N,0,180,299,000,235,000,2,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,,2015-04-01,,A,35100000001286.0,,0.0,0.0,0.0,,,,,,20_C_4_299_20240306125600_0_P.csv,2024-02-02,1,,
20,2023032521366,002260000012095,2023032521366,035,4,558,2023032521366,0,1,3,300 ,000046,13.0,AT,,,,,2023-03-01,2025-03-01,2025-03-01,2025-03-01,2025-03-01,1,1.0,S,0,15,558,000,000,000,1,10000,,,1,0,,,0.0,S,23,3,558,,,,,,0,,R,Q,3599.83,50.0,359.98,4009.81,40.1,0.0,892.19,4902.0,N,,8569108,2023-03-14,,N,,,61.13,0.0,0.0,,,,,,20_C_4_558_20240314140933_0_P.csv,2024-02-04,1,,
20,2011010659747,000000000038058,2011010659747,035,4,231,2011010659747,0,2,1,10,01023,10.0,ST,AR,161,2017-12-31,,2011-12-31,2017-12-31,2017-12-31,2017-12-31,2017-12-31,1,1.0,S,0,15,231,000,107,000,1,10000,,,1,0,,,,,,,,2007010594104,,,,,0,,R,Q,229.25,0.0,0.0,229.25,0.0,24.07,60.75,290.0,N,,,2011-11-28,,N,,,0.0,0.0,0.0,,,,,,20_C_4_231_20240301121506_0_P.csv,2024-02-01,1,,
20,2018010020335,003260000009249,2018010020335,035,4,127,2018010020335,546,2,1,20,01023,10.0,ST,NR,Z38,,,2017-12-31,2018-12-31,2018-12-31,9999-12-31,9999-12-31,1,1.0,N,0,15,127,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,,2018-01-10,,A,32600000002594.0,,0.0,0.0,0.0,,,,,,20_C_4_127_20240301110823_0_P.csv,2024-02-01,1,,
20,2017010126342,000790000008030,2017010126342,035,4,348,2017010126342,0,2,1,10,01023,10.0,ST,ST,026,2018-03-15,,2017-03-15,2018-03-15,2018-03-15,2018-03-15,2018-03-15,2,1.0,S,0,15,348,000,000,000,1,10000,,,1,0,,,,,,,,,35.0,4.0,,2018010154202,0,2018010154202,R,Q,251.39,0.0,0.0,251.4,0.0,26.39,49.01,300.41,N,,,2017-03-03,,N,,,0.0,0.0,0.0,,G,,,,20_C_4_348_20240306134619_0_P.csv,2024-02-03,1,,
20,2017103054680,000210000021126,2017103054680,035,4,445,2017103054680,0,1,10,101 ,000156,8.0,ST,DC,21,2020-11-16,,2017-11-16,2020-11-16,2020-11-16,2020-11-16,2020-11-16,1,1.0,S,0,30,445,000,024,000,1,10000,,,1,0,,,0.0,S,23,3,445,,,,,,0,,R,Q,178.59,24.4,17.86,220.85,2.21,0.0,49.15,270.0,N,,4620463,2017-11-13,,N,,,29.83,0.0,0.0,,G,,,,20_C_4_445_20240306132045_0_P.csv,2024-02-03,1,,
20,2023010347636,002640000135866,2023010347636,035,4,251,2023010347636,0,2,1,20,01032,10.0,ST,VA,032,2023-07-07,,2023-07-07,2024-07-07,2024-07-07,2024-01-07,,2,1.0,S,0,15,251,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,713.85,2.48,0.0,716.34,0.02,74.68,189.13,905.47,N,,,2023-07-06,,N,,,2.48,0.0,0.0,,,,,,20_C_4_251_20240301151525_0_P.csv,2024-02-02,1,,
20,2012010125063,000000005493988,2012010125063,035,4,127,2012010125063,0,2,1,20,01023,10.0,ST,ST,026,2012-08-02,,2011-12-31,2012-12-31,2012-12-31,2012-12-31,2012-12-31,1,1.0,S,0,15,127,000,000,000,1,10000,,,1,0,,,,,,,,2007010016569,35.0,4.0,,2012010568796,0,2012010568796,R,Q,808.28,24.4,0.0,832.69,2.82,51.81,158.21,990.9,N,,,2012-01-12,,N,,,0.0,0.0,0.0,,,,,,20_C_4_127_20240301110823_0_P.csv,2024-02-01,1,,
20,2021032436099,000000003180182,2021032436099,035,4,854,2021032436099,0,1,3,300 ,000158,13.0,SO,ST,8,2022-03-18,,2021-03-20,2022-03-20,2022-03-20,2022-03-20,2022-03-20,1,1.0,N,0,30,85402,000,002,000,1,10000,,,1,0,,,0.0,S,23,3,854,,35.0,4.0,854,2022032481072,0,2022032481072,R,Q,449.15,0.0,44.91,494.06,4.94,0.0,109.94,604.0,N,,6865658,2021-03-15,,N,,,0.0,0.0,0.0,,G,,,,20_C_4_854_20240314151459_0_P.csv,2024-02-06,1,,
20,20002508622,000000006403219,20002508622,035,4,192,20002508622,0,4,20,200 ,REALE_153A,100.0,ST,VA,34,2022-11-30,,2016-10-24,9999-10-24,9999-10-24,,9999-10-24,9,9.0,N,0,15,192,000,010,000,1,10000,,,1,0,,,0.0,N,23,3,192,,,,,,0,,R,Q,45000.0,30.0,0.0,45030.0,0.0,0.0,0.0,45030.0,N,,,,,N,,3.0,30.0,0.0,0.0,,,,,,20_C_4_192_20240301120140_0_P.csv,2024-02-01,1,,
20,2020103292325,003480000011085,2020103292325,035,4,194,2020103292325,0,1,10,150 ,000155,8.0,SO,ST,8,2022-08-02,,2020-07-31,2022-07-25,2022-07-25,2022-07-25,2022-07-25,1,1.0,S,0,30,194,000,085,000,1,10000,,,1,0,,,0.0,S,23,3,194,,35.0,4.0,194,2022103471425,0,2022103471425,R,Q,3330.06,0.0,333.01,3663.07,36.63,0.0,813.93,4477.0,N,,6491751,2020-07-31,,N,,,0.0,0.0,0.0,,,,,,20_C_4_194_20240301120515_0_P.csv,2024-02-01,1,,
20,2018010594204,003510000100375,2018010594204,035,4,299,2018010594204,4419,2,1,25,01023,10.0,ST,NR,Z38,,,2018-10-31,2019-10-31,2019-10-31,9999-12-31,9999-12-31,1,1.0,N,0,15,299,000,025,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,,2018-10-20,,A,35100000002211.0,,0.0,0.0,0.0,,,,,,20_C_4_299_20240306125600_0_P.csv,2024-02-02,1,,
20,0401050021247,000000001179506,0401050021247,035,4,401,0401050021247,0,1,5,500,000013,1.0,ST,DD,22,2018-03-10,,2008-03-13,2018-03-13,2018-03-13,2018-03-13,2018-03-13,1,1.0,S,0,15,401,000,022,100,1,10000,,,1,0,,,0.0,S,,,,0401050020603,,,,,0,,R,Q,88.71,0.0,8.86,97.57,0.0,0.0,2.44,100.01,N,,401050021247M,2008-03-13,,N,,,0.0,0.0,0.0,,,,,,20_C_4_401_20240306130805_0_P.csv,2024-02-03,1,,
20,2016032256969,002030000009806,2016032256969,035,4,516,2016032256969,0,1,3,300,000011,13.0,ST,VA,62,2016-06-29,,2016-06-29,2017-06-29,2017-06-29,2017-06-29,2017-06-29,1,1.0,S,0,15,516,000,017,000,1,10000,,,1,0,,,0.0,S,,,,,,,,,0,,R,Q,349.63,24.4,34.96,408.99,4.09,0.0,91.01,500.0,N,,3555578,2016-06-29,,N,,,0.0,0.0,0.0,,,,,,20_C_4_516_20240306134530_0_P.csv,2024-02-04,1,,
20,2012010472699,006360000002545,2012010472699,035,4,118,2012010472699,0,2,1,20,01023,10.0,ST,ST,026,2013-07-26,,2012-07-26,2013-07-26,2013-07-26,2013-07-26,2013-07-26,2,1.0,S,0,15,11822,000,022,000,1,10000,,,1,0,,,,,,,,2011010458546,35.0,4.0,,2013010468561,0,2013010468561,R,Q,400.59,12.2,0.0,412.8,2.24,18.72,78.54,491.34,N,,,2012-06-19,,N,,,0.0,0.0,0.0,,,,,,20_C_4_118_20240301111947_0_P.csv,2024-02-01,1,,
20,2016032243796,001410000010125,2016032243796,035,4,801,2016032243796,0,1,3,300,000147,13.0,ST,ST,8,2017-02-03,,2016-01-19,2018-01-19,2018-01-19,2017-01-19,2017-01-19,1,1.0,N,0,15,801,000,000,000,1,10000,,,1,0,,,0.0,S,,,,2015032212160,35.0,4.0,801,2017032274879,0,2017032274879,R,Q,1694.53,58.3,169.45,1922.28,19.22,0.0,427.72,2350.0,N,,3277638,2016-01-21,,N,,,0.0,0.0,0.0,,G,,,,20_C_4_801_20240314154303_0_P.csv,2024-02-06,1,,
20,2023103547516,001560000048469,2023103547516,035,4,854,2023103547516,0,1,10,171 ,000139,8.0,ST,VA,62,2023-05-23,,2023-05-23,2024-05-23,2024-05-23,2023-09-23,,3,1.0,S,0,30,85402,000,002,000,1,10000,,,1,0,,,0.0,S,23,3,854,,,,,,0,,R,Q,174.56,12.9,17.46,204.92,2.05,0.0,45.08,250.0,N,,8693860,2023-05-19,,N,,,15.74,0.0,0.0,,,,,,20_C_4_854_20240314151459_0_P.csv,2024-02-06,1,,
20,2012010438016,000000002535859,2012010438016,035,4,891,2012010438016,0,2,1,10,01023,10.0,ST,ST,026,2015-06-30,,2012-06-30,2015-06-30,2015-06-30,2015-06-30,2015-06-30,1,1.0,S,0,15,891,000,005,005,1,10000,,,1,0,,,,,,,,2011010329270,35.0,4.0,,2015010441028,0,2015010441028,R,Q,188.68,0.0,0.0,188.68,0.0,19.81,43.39,232.07,N,,,2012-06-05,,N,,,0.0,0.0,0.0,,,,,,20_C_4_891_20240314154652_0_P.csv,2024-02-06,1,,
20,2018010043442,000150000018431,2018010043442,035,4,460,2018010043442,0,2,1,20,01023,10.0,ST,VA,032,2018-01-22,,2018-01-22,2018-08-26,2018-08-26,2018-08-26,,1,1.0,S,0,15,46024,000,024,000,1,10000,,,1,0,,,,,,,,2016010494384,,,,,0,,R,Q,338.41,0.0,0.0,338.41,0.0,32.76,85.98,424.39,N,,,2018-01-22,,N,,,0.0,0.0,0.0,,,,,,20_C_4_460_20240306132550_0_P.csv,2024-02-03,1,,
20,2016010596775,003510000100375,2016010596775,035,4,299,2016010596775,14003,2,1,25,01031,10.0,ST,NR,Z38,2017-11-10,,2016-11-30,2017-11-30,2017-11-30,2017-11-30,2017-11-30,1,1.0,N,0,15,299,000,235,000,2,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,,2016-11-29,,A,35100000001566.0,,0.0,0.0,0.0,,,,,,20_C_4_299_20240306125600_0_P.csv,2024-02-02,1,,
20,2013102652026,002000000008099,2013102652026,035,4,513,2013102652026,0,1,10,106,000067,8.0,ST,DC,21,2017-10-01,,2013-10-01,2023-10-01,2023-10-01,2017-10-01,2017-10-01,1,1.0,N,0,30,51304,000,004,000,1,10000,,,1,0,,,0.0,S,,,,,,,,,0,,R,Q,107.76,5.16,10.78,123.7,0.0,0.0,26.3,150.0,N,,2064866,2013-09-26,,N,,,0.0,0.0,0.0,,,,,,20_C_4_513_20240306134318_0_P.csv,2024-02-04,1,,
20,2010102182055,000000005253970,2010102182055,035,4,165,2010102182055,0,1,10,101,000025,8.0,ST,DC,21,2017-01-01,,2010-01-01,2017-01-01,2017-01-01,2017-01-01,2017-01-01,1,1.0,S,0,15,16511,000,011,000,1,10000,,,1,0,,,0.0,S,,,,0165100082391,,,,,0,,R,Q,328.28,10.0,32.83,371.11,3.71,0.0,68.89,440.0,N,,574487,2010-01-13,,N,,,0.0,0.0,0.0,,,,,,20_C_4_165_20240301112354_0_P.csv,2024-02-01,1,,
20,2014010711897,003300000018281,2014010711897,035,4,174,2014010711897,0,2,1,20,01023,10.0,ST,VE,018,2017-03-27,,2014-11-28,2017-11-28,2017-11-28,2017-11-28,2017-11-28,1,1.0,S,0,15,174,000,000,000,1,10000,,,1,0,,,,,,,,2010010682372,,,,,0,,R,Q,706.01,24.4,0.0,730.42,1.85,57.21,169.43,899.85,N,,,2014-10-10,,N,,,0.0,0.0,0.0,,,,,,20_C_4_174_20240301114220_0_P.csv,2024-02-01,1,,
20,2018010612458,000000004491569,2018010612458,035,4,748,2018010612458,0,2,1,20,01023,10.0,ST,ST,026,2021-11-04,,2018-11-04,2021-11-04,2021-11-04,2021-11-04,2021-11-04,1,1.0,S,0,15,748,000,000,000,1,10000,,,1,0,,,,,,,,2017010659959,35.0,4.0,,2021010522896,0,2021010522896,R,Q,511.52,0.0,0.0,511.53,0.92,41.27,119.23,630.76,N,,,2018-10-30,,N,,,0.0,0.0,0.0,,G,,,,20_C_4_748_20240314152638_0_P.csv,2024-02-06,1,,
20,2022010158871,001350000002826,2022010158871,035,4,809,2022010158871,0,2,1,20,01023,10.0,SO,ST,026,2022-04-27,,2022-04-15,2022-05-06,2022-05-06,2022-05-06,2022-05-06,2,1.0,S,0,15,80902,000,002,000,1,10000,,,1,0,,,,,,,,2021010075181,35.0,4.0,,2022010174029,0,2022010174029,R,Q,252.49,3.35,0.0,255.85,0.03,24.17,62.01,317.86,N,,,2022-04-15,,N,,,0.0,0.0,0.0,,,,,,20_C_4_809_20240314154822_0_P.csv,2024-02-06,1,,
20,2022010255534,010480000001142,2022010255534,035,4,379,2022010255534,0,2,1,20,01023,,SO,VA,026,2023-06-14,,2022-06-14,2023-06-14,2023-06-14,2023-06-14,2023-06-14,0,,S,0,15,379,000,000,000,1,10000,,,1,0,,,,,,,,2021010238452,35.0,4.0,,2023010249387,0,2023010249387,R,Q,113.85,0.0,0.0,113.86,0.0,9.01,26.24,140.1,N,,,2022-06-07,,N,,,0.0,0.0,0.0,,,,,,20_C_4_379_20240306125918_0_P.csv,2024-02-03,1,,
20,2023010449969,001630000006614,2023010449969,035,4,895,2023010449969,0,2,1,10,01006,10.0,AT,,,,,2023-09-13,2024-09-12,2024-09-12,2024-09-12,2024-09-12,1,1.0,S,0,15,895,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,112.68,0.0,0.0,112.68,0.0,11.83,25.91,138.59,N,,,2023-09-13,N,N,,,0.0,0.0,0.0,,,,,,20_C_4_895_20240314155034_0_P.csv,2024-02-06,1,,
20,2016052679082,000040000013166,2016052679082,035,4,330,2016052679082,0,1,5,500 ,000022,1.0,ST,CR,20,2020-12-31,,2016-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,1,1.0,S,0,15,33082,000,082,000,1,10000,,,1,0,,,0.0,S,23,3,330,,,,,,0,,R,Q,202.72,0.0,20.28,223.0,0.0,0.0,5.58,228.58,N,,3866565,2016-12-23,,N,,,0.0,0.0,0.0,,,,,,20_C_4_330_20240306132831_0_P.csv,2024-02-02,1,,
20,2012010261291,002740000019561,2012010261291,035,4,207,2012010261291,0,2,1,10,01023,10.0,ST,DC,014,2015-03-26,,2012-03-26,2015-03-26,2015-03-26,2015-03-26,2015-03-26,1,1.0,S,0,15,20715,000,015,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,143.73,0.0,0.0,143.73,0.0,15.09,33.05,176.78,N,,,2012-03-23,,N,,,0.0,0.0,0.0,,,,,,20_C_4_207_20240301121236_0_P.csv,2024-02-01,1,,
20,2016010230212,001930000006500,2016010230212,035,4,606,2016010230212,0,2,1,10,01023,10.0,ST,AR,161,2019-04-22,,2016-04-22,2019-04-22,2019-04-22,2019-04-22,2019-04-22,1,1.0,S,0,15,60612,000,012,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,79.05,0.0,0.0,79.05,0.0,8.3,20.94,99.99,N,,,2016-04-22,,N,,,0.0,0.0,0.0,,,,,,20_C_4_606_20240314142720_0_P.csv,2024-02-04,1,,
20,2018010667408,003430000161641,2018010667408,035,4,180,2018010667408,1252,2,1,20,01023,10.0,ST,NR,Z38,,,2018-12-31,2019-12-31,2019-12-31,9999-12-31,9999-12-31,1,1.0,N,0,90,180,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,,2018-12-17,,A,34300050000011.0,,0.0,0.0,0.0,,,,,,20_C_4_180_20240301115032_0_P.csv,2024-02-01,1,,
20,2013010199369,006350000008855,2013010199369,035,4,874,2013010199369,0,2,1,20,01023,10.0,ST,NR,Z38,2014-12-10,,2013-04-03,2014-04-03,2014-04-03,9999-12-31,,1,1.0,N,0,15,87419,000,019,000,1,10000,,,1,0,,,,,,,,010000000,,,,,0,,R,Q,172.84,0.0,0.0,172.84,0.0,17.62,39.22,212.06,N,,,2013-04-05,,N,,,0.0,0.0,0.0,,,,,,20_C_4_874_20240314153400_0_P.csv,2024-02-06,1,,
20,2019010406652,001560000048253,2019010406652,035,4,854,2019010406652,0,2,1,10,01023,10.0,ST,AR,161,2020-03-30,,2019-07-08,2020-03-30,2020-03-30,2020-03-30,2020-03-30,2,1.0,S,0,30,85427,000,027,000,1,10000,,,1,0,,,,,,,,2019010177352,,,,,0,,R,Q,320.6,0.0,0.0,320.6,0.0,33.66,84.95,405.55,N,,,2019-07-08,,N,,,0.0,0.0,0.0,,,,,,20_C_4_854_20240314151459_0_P.csv,2024-02-06,1,,
20,2013010382981,002950000047796,2013010382981,035,4,254,2013010382981,0,2,1,20,01023,10.0,ST,AR,161,2023-06-13,,2013-06-13,2023-06-13,2023-06-13,2023-06-13,2023-06-13,1,1.0,S,0,15,25430,000,030,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,297.8,0.0,0.0,297.81,0.0,28.53,74.61,372.42,N,,,2013-06-12,,N,,,0.0,0.0,0.0,,,,,,20_C_4_254_20240301150457_0_P.csv,2024-02-02,1,,
20,2011010147072,003250000013568,2011010147072,035,4,120,2011010147072,0,2,1,10,01023,10.0,AT,,,,,2011-04-12,2024-04-12,2024-04-12,2024-04-12,2024-04-12,1,1.0,S,0,15,120,000,001,000,1,10000,,,1,0,,,,,,,,0120010305335,,,,,0,,R,Q,104.34,0.0,0.0,104.35,0.0,10.95,27.64,131.99,N,,,2011-03-21,,N,,,0.0,0.0,0.0,,G,,,,20_C_4_120_20240301112257_0_P.csv,2024-02-01,1,,
20,2013010592428,003490000046493,2013010592428,035,4,259,2013010592428,0,2,1,20,01023,10.0,AT,,,,,2013-09-24,2024-05-15,2024-05-15,2024-05-15,2024-05-15,1,1.0,S,0,15,259,000,050,000,1,10000,,,1,0,,,,,,,,2012010580663,,,,,0,,R,Q,199.09,0.0,0.0,199.09,0.04,17.87,48.5,247.59,N,,,2013-09-24,,N,,,0.0,0.0,0.0,,,,,,20_C_4_259_20240301151328_0_P.csv,2024-02-02,1,,
20,2022010356459,002000000035112,2022010356459,035,4,513,2022010356459,0,2,1,20,01023,10.0,AT,,,,,2022-08-31,2024-08-31,2024-08-31,2024-02-29,2024-02-29,2,1.0,S,0,15,51305,000,005,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,398.27,9.15,0.0,407.43,0.7,32.9,95.14,502.57,N,,,2022-08-05,,N,,,9.15,0.0,0.0,,,,,,20_C_4_513_20240306134318_0_P.csv,2024-02-04,1,,
20,2022103447822,000150000019441,2022103447822,035,4,460,2022103447822,0,1,10,140 ,000145,8.0,ST,NR,10,2022-04-27,,2022-04-23,2022-04-27,2022-04-27,2022-04-27,2022-04-27,0,0.0,N,0,4,460,000,004,000,1,10000,,,1,0,,,0.0,S,23,3,460,,,,,,0,,R,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,7830772,2022-04-21,,N,,,5.0,0.0,0.0,,,,,,20_C_4_460_20240306132550_0_P.csv,2024-02-03,1,,
20,2008010506234,002960000006448,2008010506234,035,4,260,2008010506234,0,2,1,20,01013,10.0,ST,ST,026,2008-12-29,,2008-11-24,2010-03-28,2010-03-28,2009-03-28,2009-03-28,1,1.0,S,15,15,26040,000,040,000,1,10000,,,1,0,,,,,,,,,35.0,4.0,,2008010552625,0,2008010552625,R,Q,114.95,0.0,0.0,114.95,0.0,11.35,25.55,140.5,N,,,2008-11-21,,N,,,0.0,0.0,0.0,,,,,,20_C_4_260_20240301151751_0_P.csv,2024-02-02,1,,
20,2020010026808,000650000007053,2020010026808,035,4,328,2020010026808,0,2,1,20,01023,10.0,SO,ST,026,2022-01-23,,2020-01-23,2022-01-23,2022-01-23,2022-01-23,2022-01-23,1,1.0,S,0,15,328,000,011,000,1,10000,,,1,0,,,,,,,,2019010041862,35.0,4.0,,2022010018495,0,2022010018495,R,Q,261.22,0.0,0.0,261.23,0.0,27.42,69.21,330.44,N,,,2020-01-15,,N,,,0.0,0.0,0.0,,G,,,,20_C_4_328_20240306132609_0_P.csv,2024-02-02,1,,
20,2015010170135,000000001570590,2015010170135,035,4,654,2015010170135,0,2,1,20,01023,10.0,ST,ST,026,2021-04-13,,2015-03-21,2021-05-14,2021-05-14,2021-05-14,2021-05-14,2,1.0,S,0,15,65402,000,002,000,1,10000,,,1,0,,,,,,,,2014010018319,35.0,4.0,,2021010162194,0,2021010162194,R,Q,150.88,0.0,0.0,150.89,0.18,12.48,34.29,185.18,N,,,2015-03-19,,N,,,0.0,0.0,0.0,,,,,,20_C_4_654_20240314135712_0_P.csv,2024-02-05,1,,
